,country,country_code,year,GDP_value,HDI_value,tot_pop,tot_medal,medal_tiers,HDI_ranking,Ranking
2012,Thailand,THA,2000,126000000000.0,0.652,62952639,3,1-25,Medium,Not top ten
2013,Thailand,THA,2002,134000000000.0,0.669,64069093,0,No medals,Medium,Not top ten
2014,Thailand,THA,2004,173000000000.0,0.686,64995303,8,1-25,Medium,Not top ten
2015,Thailand,THA,2006,222000000000.0,0.697,65812540,0,No medals,Medium,Not top ten
2016,Thailand,THA,2008,291000000000.0,0.718,66530980,4,1-25,High,Not top ten
2017,Thailand,THA,2010,341000000000.0,0.724,67195032,0,No medals,High,Not top ten
2018,Thailand,THA,2012,398000000000.0,0.737,67835969,3,1-25,High,Not top ten
2019,Thailand,THA,2014,407000000000.0,0.742,68438748,0,No medals,High,Not top ten
2020,Thailand,THA,2016,407000000000.0,0.756,68971313,6,1-25,High,Not top ten
2021,Timor-Leste,TLS,2000,350391813.0,0.484,884366,0,No medals,Low,Not top ten
2022,Timor-Leste,TLS,2002,422917862.0,0.503,922699,0,No medals,Low,Not top ten
2023,Timor-Leste,TLS,2004,442875784.0,0.518,971889,0,No medals,Low,Not top ten
2024,Timor-Leste,TLS,2006,440024652.0,0.563,1016437,0,No medals,Medium,Not top ten
2025,Timor-Leste,TLS,2008,659561789.0,0.616,1055428,0,No medals,Medium,Not top ten
2026,Timor-Leste,TLS,2010,894400000.0,0.628,1093517,0,No medals,Medium,Not top ten
2027,Timor-Leste,TLS,2012,1188900000.0,0.639,1133002,0,No medals,Medium,Not top ten
2028,Timor-Leste,TLS,2014,1450600000.0,0.62,1174333,0,No medals,Medium,Not top ten
2029,Timor-Leste,TLS,2016,1782974000.0,0.598,1219289,0,No medals,Medium,Not top ten
2030,Togo,TGO,1992,1692959110.0,0.4,3945902,0,No medals,Low,Not top ten
2031,Togo,TGO,1994,982624325.0,0.397,4120615,0,No medals,Low,Not top ten
2032,Togo,TGO,1996,1465448290.0,0.418,4348808,0,No medals,Low,Not top ten
2033,Togo,TGO,1998,1587345951.0,0.425,4632451,0,No medals,Low,Not top ten
2034,Togo,TGO,2000,1294250233.0,0.427,4924406,0,No medals,Low,Not top ten
2035,Togo,TGO,2002,1474630207.0,0.433,5197040,0,No medals,Low,Not top ten
2036,Togo,TGO,2004,1937074572.0,0.439,5467770,0,No medals,Low,Not top ten
2037,Togo,TGO,2006,2202809251.0,0.444,5762881,0,No medals,Low,Not top ten
2038,Togo,TGO,2008,3163416242.0,0.447,6083417,1,1-25,Low,Not top ten
2039,Togo,TGO,2010,3172945645.0,0.466,6421674,0,No medals,Low,Not top ten
2040,Togo,TGO,2012,3866617463.0,0.482,6773807,0,No medals,Low,Not top ten
2041,Togo,TGO,2014,4482880424.0,0.493,7137997,0,No medals,Low,Not top ten
2042,Togo,TGO,2016,4399995987.0,0.502,7509952,0,No medals,Low,Not top ten
2043,Tonga,TON,1992,137066291.0,0.661,95398,0,No medals,Medium,Not top ten
2044,Tonga,TON,1994,193775943.0,0.672,95739,0,No medals,Medium,Not top ten
2045,Tonga,TON,1996,219583570.0,0.675,96267,1,1-25,Medium,Not top ten
2046,Tonga,TON,1998,188686997.0,0.678,97036,0,No medals,Medium,Not top ten
2047,Tonga,TON,2000,202363492.0,0.675,97962,0,No medals,Medium,Not top ten
2048,Tonga,TON,2002,182737040.0,0.684,99023,0,No medals,Medium,Not top ten
2049,Tonga,TON,2004,229358215.0,0.682,100214,0,No medals,Medium,Not top ten
2050,Tonga,TON,2006,294137737.0,0.683,101714,0,No medals,Medium,Not top ten
2051,Tonga,TON,2008,349484428.0,0.688,103384,0,No medals,Medium,Not top ten
2052,Tonga,TON,2010,369485199.0,0.699,103981,0,No medals,Medium,Not top ten
2053,Tonga,TON,2012,472358251.0,0.708,102736,0,No medals,High,Not top ten
2054,Tonga,TON,2014,443911052.0,0.707,101023,0,No medals,High,Not top ten
2055,Tonga,TON,2016,401562006.0,0.722,101143,0,No medals,High,Not top ten
2056,Trinidad and Tobago,TTO,1992,5439552941.0,0.67,1236685,0,No medals,Medium,Not top ten
2057,Trinidad and Tobago,TTO,1994,4947205860.0,0.676,1249527,0,No medals,Medium,Not top ten
2058,Trinidad and Tobago,TTO,1996,5759537726.0,0.687,1257547,2,1-25,Medium,Not top ten
2059,Trinidad and Tobago,TTO,1998,6043694330.0,0.694,1261699,0,No medals,Medium,Not top ten
2060,Trinidad and Tobago,TTO,2000,8154338233.0,0.717,1267159,2,1-25,High,Not top ten
2061,Trinidad and Tobago,TTO,2002,9008273721.0,0.726,1277210,0,No medals,High,Not top ten
2062,Trinidad and Tobago,TTO,2004,13280275123.0,0.75,1290115,1,1-25,High,Not top ten
2063,Trinidad and Tobago,TTO,2006,18369070085.0,0.763,1302552,0,No medals,High,Not top ten
2064,Trinidad and Tobago,TTO,2008,27870257894.0,0.778,1314449,6,1-25,High,Not top ten
2065,Trinidad and Tobago,TTO,2010,22157948396.0,0.784,1328144,0,No medals,High,Not top ten
2066,Trinidad and Tobago,TTO,2012,25694164489.0,0.78,1344814,1,1-25,High,Not top ten
2067,Trinidad and Tobago,TTO,2014,26175952942.0,0.785,1362337,0,No medals,High,Not top ten
2068,Trinidad and Tobago,TTO,2016,21894706041.0,0.792,1377563,1,1-25,Very high,Not top ten
2069,Tunisia,TUN,1992,15497286296.0,0.581,8613855,0,No medals,Medium,Not top ten
2070,Tunisia,TUN,1994,15632463424.0,0.598,8967916,0,No medals,Medium,Not top ten
2071,Tunisia,TUN,1996,19587322786.0,0.614,9267335,1,1-25,Medium,Not top ten
2072,Tunisia,TUN,1998,21803372267.0,0.632,9509862,0,No medals,Medium,Not top ten
2073,Tunisia,TUN,2000,21473188882.0,0.651,9708347,0,No medals,Medium,Not top ten
2074,Tunisia,TUN,2002,23142294436.0,0.664,9871261,0,No medals,Medium,Not top ten
2075,Tunisia,TUN,2004,31183139301.0,0.681,10022278,0,No medals,Medium,Not top ten
2076,Tunisia,TUN,2006,34378437265.0,0.694,10201211,0,No medals,Medium,Not top ten
2077,Tunisia,TUN,2008,44856586316.0,0.707,10414425,1,1-25,High,Not top ten
2078,Tunisia,TUN,2010,44050929160.0,0.716,10635245,0,No medals,High,Not top ten
2079,Tunisia,TUN,2012,45044112939.0,0.72,10846993,3,1-25,High,Not top ten
2080,Tunisia,TUN,2014,47587913059.0,0.726,11063195,0,No medals,High,Not top ten
2081,Tunisia,TUN,2016,42062549395.0,0.731,11303942,3,1-25,High,Not top ten
2082,Turkey,TUR,1992,158000000000.0,0.594,55748946,6,1-25,Medium,Not top ten
2083,Turkey,TUR,1994,131000000000.0,0.603,57564209,0,No medals,Medium,Not top ten
2084,Turkey,TUR,1996,181000000000.0,0.62,59423278,6,1-25,Medium,Not top ten
2085,Turkey,TUR,1998,276000000000.0,0.64,61329665,0,No medals,Medium,Not top ten
2086,Turkey,TUR,2000,273000000000.0,0.66,63240196,5,1-25,Medium,Not top ten
2087,Turkey,TUR,2002,238000000000.0,0.677,65145357,0,No medals,Medium,Not top ten
2088,Turkey,TUR,2004,405000000000.0,0.69,67010930,11,1-25,Medium,Not top ten
2089,Turkey,TUR,2006,552000000000.0,0.704,68756809,0,No medals,High,Not top ten
2090,Turkey,TUR,2008,764000000000.0,0.714,70418612,7,1-25,High,Not top ten
2091,Turkey,TUR,2010,772000000000.0,0.739,72326992,0,No medals,High,Not top ten
2092,Turkey,TUR,2012,874000000000.0,0.765,74651046,5,1-25,High,Not top ten
2093,Turkey,TUR,2014,934000000000.0,0.796,77229262,0,No medals,Very high,Not top ten
2094,Turkey,TUR,2016,864000000000.0,0.808,79827868,8,1-25,Very high,Not top ten
2095,Turkmenistan,TKM,1992,3200539816.0,0.684,3899843,0,No medals,Medium,Not top ten
2096,Turkmenistan,TKM,1994,2561118608.0,0.683,4115105,0,No medals,Medium,Not top ten
2097,Turkmenistan,TKM,1996,2379281768.0,0.683,4287337,0,No medals,Medium,Not top ten
2098,Turkmenistan,TKM,1998,2605688065.0,0.683,4413477,0,No medals,Medium,Not top ten
2099,Turkmenistan,TKM,2000,2904662605.0,0.683,4516128,0,No medals,Medium,Not top ten
2100,Turkmenistan,TKM,2002,4462028989.0,0.683,4610018,0,No medals,Medium,Not top ten
2101,Turkmenistan,TKM,2004,6838351088.0,0.683,4703396,0,No medals,Medium,Not top ten
2102,Turkmenistan,TKM,2006,10277598152.0,0.683,4810114,0,No medals,Medium,Not top ten
2103,Turkmenistan,TKM,2008,19271523179.0,0.683,4935765,0,No medals,Medium,Not top ten
2104,Turkmenistan,TKM,2010,22583157895.0,0.666,5087211,0,No medals,Medium,Not top ten
2105,Turkmenistan,TKM,2012,35164210526.0,0.679,5267906,0,No medals,Medium,Not top ten
2106,Turkmenistan,TKM,2014,43524210526.0,0.689,5466324,0,No medals,Medium,Not top ten
2107,Turkmenistan,TKM,2016,36179885714.0,0.699,5662371,0,No medals,Medium,Not top ten
2108,Uganda,UGA,1992,2857457860.0,0.313,18561668,0,No medals,Low,Not top ten
2109,Uganda,UGA,1994,3990430447.0,0.322,19793541,0,No medals,Low,Not top ten
2110,Uganda,UGA,1996,6044585327.0,0.344,21032817,1,1-25,Low,Not top ten
2111,Uganda,UGA,1998,6584815847.0,0.373,22290787,0,No medals,Low,Not top ten
2112,Uganda,UGA,2000,6193246837.0,0.404,23650159,0,No medals,Low,Not top ten
2113,Uganda,UGA,2002,6178563591.0,0.427,25167261,0,No medals,Low,Not top ten
2114,Uganda,UGA,2004,7940362799.0,0.436,26821300,0,No medals,Low,Not top ten
2115,Uganda,UGA,2006,9942597780.0,0.456,28571475,0,No medals,Low,Not top ten
2116,Uganda,UGA,2008,14239026630.0,0.479,30431734,0,No medals,Low,Not top ten
2117,Uganda,UGA,2010,20186496527.0,0.498,32428164,0,No medals,Low,Not top ten
2118,Uganda,UGA,2012,23132149257.0,0.507,34558700,1,1-25,Low,Not top ten
2119,Uganda,UGA,2014,27295207928.0,0.519,36911530,0,No medals,Low,Not top ten
2120,Uganda,UGA,2016,24078931933.0,0.529,39649173,0,No medals,Low,Not top ten
2121,Ukraine,UKR,1992,73942235330.0,0.713,52150400,0,No medals,High,Not top ten
2122,Ukraine,UKR,1994,52549555149.0,0.69,51921400,2,1-25,Medium,Not top ten
2123,Ukraine,UKR,1996,44558077827.0,0.684,51057800,34,26-50,Medium,Not top ten
2124,Ukraine,UKR,1998,41883241472.0,0.688,50144500,1,1-25,Medium,Not top ten
2125,Ukraine,UKR,2000,31261527363.0,0.694,49176500,35,26-50,Medium,Not top ten
2126,Ukraine,UKR,2002,42392896031.0,0.717,48202470,0,No medals,High,Not top ten
2127,Ukraine,UKR,2004,64883060726.0,0.732,47451626,47,26-50,High,Not top ten
2128,Ukraine,UKR,2006,108000000000.0,0.744,46787786,3,1-25,High,Not top ten
2129,Ukraine,UKR,2008,180000000000.0,0.755,46258189,31,26-50,High,Not top ten
2130,Ukraine,UKR,2010,136000000000.0,0.755,45870741,0,No medals,High,Not top ten
2131,Ukraine,UKR,2012,176000000000.0,0.764,45593342,26,26-50,High,Not top ten
2132,Ukraine,UKR,2014,134000000000.0,0.771,45272155,5,1-25,High,Not top ten
2133,Ukraine,UKR,2016,93270479389.0,0.768,45004673,15,1-25,High,Not top ten
2134,United Arab Emirates,ARE,1992,54239171888.0,0.738,2052892,0,No medals,High,Not top ten
2135,United Arab Emirates,ARE,1994,59305093980.0,0.755,2294377,0,No medals,High,Not top ten
2136,United Arab Emirates,ARE,1996,73571233996.0,0.765,2539121,0,No medals,High,Not top ten
2137,United Arab Emirates,ARE,1998,75674336283.0,0.769,2813214,0,No medals,High,Not top ten
2138,United Arab Emirates,ARE,2000,104000000000.0,0.782,3134067,0,No medals,High,Not top ten
2139,United Arab Emirates,ARE,2002,110000000000.0,0.792,3478769,0,No medals,Very high,Not top ten
2140,United Arab Emirates,ARE,2004,148000000000.0,0.803,4068577,1,1-25,Very high,Not top ten
2141,United Arab Emirates,ARE,2006,222000000000.0,0.814,5300172,0,No medals,Very high,Not top ten
2142,United Arab Emirates,ARE,2008,315000000000.0,0.821,7089486,0,No medals,Very high,Not top ten
2143,United Arab Emirates,ARE,2010,290000000000.0,0.82,8549998,0,No medals,Very high,Not top ten
2144,United Arab Emirates,ARE,2012,375000000000.0,0.832,9141598,0,No medals,Very high,Not top ten
2145,United Arab Emirates,ARE,2014,403000000000.0,0.847,9214182,0,No medals,Very high,Not top ten
2146,United Arab Emirates,ARE,2016,349000000000.0,0.864,9360975,1,1-25,Very high,Not top ten
2147,China,CHN,2008,4600000000000.0,0.678,1324655000,184,101-200,Medium,Not top ten
2148,United States,USA,1994,7310000000000.0,0.88,263126000,19,1-25,Very high,Top Ten
2149,Australia,AUS,2000,415000000000.0,0.903,19153000,183,101-200,Very high,Top Ten
2150,United States,USA,1998,9090000000000.0,0.889,275854000,34,26-50,Very high,Top Ten
2151,Germany,DEU,2016,3480000000000.0,0.941,82348669,159,101-200,Very high,Not top ten
2152,United States,USA,2002,11000000000000.0,0.891,287625193,84,76-100,Very high,Top Ten
2153,Australia,AUS,2004,613000000000.0,0.911,20127400,157,101-200,Very high,Top Ten
2154,United States,USA,2006,13900000000000.0,0.903,298379912,52,51-75,Very high,Top Ten
2155,Russia,RUS,1996,392000000000.0,0.703,148160129,115,101-200,High,Top Ten
2156,United States,USA,2010,15000000000000.0,0.916,309327143,97,76-100,Very high,Top Ten
2157,Russia,RUS,2016,1280000000000.0,0.815,144342397,115,101-200,Very high,Top Ten
2158,United States,USA,2014,17400000000000.0,0.92,318386329,64,51-75,Very high,Top Ten
2159,Australia,AUS,2012,1540000000000.0,0.937,22733465,114,101-200,Very high,Top Ten
2160,Uruguay,URY,1992,12878157306.0,0.702,3154459,0,No medals,High,Not top ten
2161,Uruguay,URY,1994,17474578502.0,0.711,3201149,0,No medals,High,Not top ten
2162,Uruguay,URY,1996,20515465834.0,0.718,3247383,0,No medals,High,Not top ten
2163,Uruguay,URY,1998,25385928198.0,0.737,3291053,0,No medals,High,Not top ten
2164,Uruguay,URY,2000,22823255802.0,0.743,3319734,1,1-25,High,Not top ten
2165,Uruguay,URY,2002,13606494599.0,0.749,3326046,0,No medals,High,Not top ten
2166,Uruguay,URY,2004,13686329890.0,0.755,3321486,0,No medals,High,Not top ten
2167,Uruguay,URY,2006,19579457966.0,0.763,3325403,0,No medals,High,Not top ten
2168,Uruguay,URY,2008,30366213095.0,0.769,3340221,0,No medals,High,Not top ten
2169,Uruguay,URY,2010,40284481662.0,0.782,3359273,0,No medals,High,Not top ten
2170,Uruguay,URY,2012,51264390121.0,0.793,3378975,0,No medals,Very high,Not top ten
2171,Uruguay,URY,2014,57236013078.0,0.803,3400439,0,No medals,Very high,Not top ten
2172,Uruguay,URY,2016,52419720714.0,0.81,3424139,0,No medals,Very high,Not top ten
2173,Uzbekistan,UZB,1992,12941297376.0,0.654,21449000,0,No medals,Medium,Not top ten
2174,Uzbekistan,UZB,1994,12899156991.0,0.654,22377000,1,1-25,Medium,Not top ten
2175,Uzbekistan,UZB,1996,13948892216.0,0.654,23225000,2,1-25,Medium,Not top ten
2176,Uzbekistan,UZB,1998,14988971211.0,0.654,24051000,0,No medals,Medium,Not top ten
2177,Uzbekistan,UZB,2000,13760374488.0,0.599,24650400,4,1-25,Medium,Not top ten
2178,Uzbekistan,UZB,2002,9687951055.0,0.614,25271850,0,No medals,Medium,Not top ten
2179,Uzbekistan,UZB,2004,12030023548.0,0.626,25864350,5,1-25,Medium,Not top ten
2180,Uzbekistan,UZB,2006,17330833853.0,0.637,26488250,0,No medals,Medium,Not top ten
2181,Uzbekistan,UZB,2008,29549438884.0,0.653,27302800,6,1-25,Medium,Not top ten
2182,Uzbekistan,UZB,2010,39332770929.0,0.669,28562400,0,No medals,Medium,Not top ten
2183,Uzbekistan,UZB,2012,51821573338.0,0.685,29774500,3,1-25,Medium,Not top ten
2184,Uzbekistan,UZB,2014,63067077179.0,0.696,30757700,0,No medals,Medium,Not top ten
2185,Uzbekistan,UZB,2016,67220335570.0,0.705,31847900,13,1-25,High,Not top ten
2186,Vanuatu,VUT,1992,196142585.0,0.589,155176,0,No medals,Medium,Not top ten
2187,Vanuatu,VUT,1994,219260341.0,0.589,164128,0,No medals,Medium,Not top ten
2188,Vanuatu,VUT,1996,245177633.0,0.589,171721,0,No medals,Medium,Not top ten
2189,Vanuatu,VUT,1998,262301253.0,0.589,177987,0,No medals,Medium,Not top ten
2190,Vanuatu,VUT,2000,272014693.0,0.589,184964,0,No medals,Medium,Not top ten
2191,Vanuatu,VUT,2002,262603782.0,0.589,193927,0,No medals,Medium,Not top ten
2192,Vanuatu,VUT,2004,364996869.0,0.589,204123,0,No medals,Medium,Not top ten
2193,Vanuatu,VUT,2006,439376794.0,0.58,214379,0,No medals,Medium,Not top ten
2194,Vanuatu,VUT,2008,607958616.0,0.589,224700,0,No medals,Medium,Not top ten
2195,Vanuatu,VUT,2010,700804286.0,0.59,236216,0,No medals,Medium,Not top ten
2196,Vanuatu,VUT,2012,781702874.0,0.591,249505,0,No medals,Medium,Not top ten
2197,Vanuatu,VUT,2014,814954307.0,0.594,263888,0,No medals,Medium,Not top ten
2198,Vanuatu,VUT,2016,773502896.0,0.598,278326,0,No medals,Medium,Not top ten
2199,Venezuela,VEN,1992,58450099415.0,0.66,20557694,0,No medals,Medium,Not top ten
2200,Venezuela,VEN,1994,56531046465.0,0.662,21474553,0,No medals,Medium,Not top ten
2201,Venezuela,VEN,1996,68263823149.0,0.668,22385650,0,No medals,Medium,Not top ten
2202,Venezuela,VEN,1998,91331203433.0,0.672,23288567,0,No medals,Medium,Not top ten
2203,Venezuela,VEN,2000,117000000000.0,0.676,24192449,0,No medals,Medium,Not top ten
2204,Venezuela,VEN,2002,92893587734.0,0.692,25100407,0,No medals,Medium,Not top ten
2205,Venezuela,VEN,2004,112000000000.0,0.704,25996594,2,1-25,High,Not top ten
2206,Venezuela,VEN,2006,183000000000.0,0.731,26850190,0,No medals,High,Not top ten
2207,Venezuela,VEN,2008,316000000000.0,0.757,27635827,1,1-25,High,Not top ten
2208,Venezuela,VEN,2010,393000000000.0,0.757,28439942,0,No medals,High,Not top ten
2209,Venezuela,VEN,2012,381000000000.0,0.772,29360827,1,1-25,High,Not top ten
2210,Venezuela,VEN,2014,482000000000.0,0.775,30042973,0,No medals,High,Not top ten
2211,Vietnam,VNM,1992,9866990236.0,0.504,70883488,0,No medals,Low,Not top ten
2212,Vietnam,VNM,1994,16286433533.0,0.525,73651220,0,No medals,Low,Not top ten
2213,Vietnam,VNM,1996,24657470575.0,0.548,76068739,0,No medals,Low,Not top ten
2214,Vietnam,VNM,1998,27209602050.0,0.567,78115712,0,No medals,Medium,Not top ten
2215,Vietnam,VNM,2000,31172518403.0,0.586,79910411,1,1-25,Medium,Not top ten
2216,Vietnam,VNM,2002,35064105501.0,0.602,81534406,0,No medals,Medium,Not top ten
2217,Vietnam,VNM,2004,45427854693.0,0.62,83062819,0,No medals,Medium,Not top ten
2218,Vietnam,VNM,2006,66371664817.0,0.632,84617545,0,No medals,Medium,Not top ten
2219,Vietnam,VNM,2008,99130304099.0,0.647,86243424,1,1-25,Medium,Not top ten
2220,Vietnam,VNM,2010,116000000000.0,0.661,87967655,0,No medals,Medium,Not top ten
2221,Vietnam,VNM,2012,156000000000.0,0.676,89801926,0,No medals,Medium,Not top ten
2222,Vietnam,VNM,2014,186000000000.0,0.683,91713850,0,No medals,Medium,Not top ten
2223,Vietnam,VNM,2016,205000000000.0,0.693,93640435,2,1-25,Medium,Not top ten
2224,Yemen,YEM,1992,6463649985.0,0.404,12954157,0,No medals,Low,Not top ten
2225,Yemen,YEM,1994,4167356037.0,0.408,14297617,0,No medals,Low,Not top ten
2226,Yemen,YEM,1996,5785685311.0,0.421,15469274,0,No medals,Low,Not top ten
2227,Yemen,YEM,1998,6325219773.0,0.431,16450306,0,No medals,Low,Not top ten
2228,Yemen,YEM,2000,9636342275.0,0.444,17409071,0,No medals,Low,Not top ten
2229,Yemen,YEM,2002,10693278292.0,0.461,18443684,0,No medals,Low,Not top ten
2230,Yemen,YEM,2004,13873500888.0,0.477,19540096,0,No medals,Low,Not top ten
2231,Yemen,YEM,2006,19081722875.0,0.488,20687648,0,No medals,Low,Not top ten
2232,Yemen,YEM,2008,26910851362.0,0.495,21892149,0,No medals,Low,Not top ten
2233,Yemen,YEM,2010,30906749533.0,0.506,23154854,0,No medals,Low,Not top ten
2234,Yemen,YEM,2012,35393148127.0,0.504,24473176,0,No medals,Low,Not top ten
2235,Yemen,YEM,2014,43228583935.0,0.502,25823488,0,No medals,Low,Not top ten
2236,Yemen,YEM,2016,27317605346.0,0.474,27168210,0,No medals,Low,Not top ten
2237,Zambia,ZMB,1992,3181921788.0,0.416,8451346,0,No medals,Low,Not top ten
2238,Zambia,ZMB,1994,3656647744.0,0.414,8869745,0,No medals,Low,Not top ten
2239,Zambia,ZMB,1996,3597220962.0,0.416,9339740,1,1-25,Low,Not top ten
2240,Zambia,ZMB,1998,3537683046.0,0.416,9866474,0,No medals,Low,Not top ten
2241,Zambia,ZMB,2000,3600683040.0,0.425,10415942,0,No medals,Low,Not top ten
2242,Zambia,ZMB,2002,4193845678.0,0.441,10971704,0,No medals,Low,Not top ten
2243,Zambia,ZMB,2004,6221077675.0,0.46,11550641,0,No medals,Low,Not top ten
2244,Zambia,ZMB,2006,12756858899.0,0.482,12173518,0,No medals,Low,Not top ten
2245,Zambia,ZMB,2008,17910858638.0,0.503,12848531,0,No medals,Low,Not top ten
2246,Zambia,ZMB,2010,20265556274.0,0.527,13605986,0,No medals,Low,Not top ten
2247,Zambia,ZMB,2012,25503370699.0,0.549,14465148,0,No medals,Low,Not top ten
2248,Zambia,ZMB,2014,27150630607.0,0.561,15399793,0,No medals,Medium,Not top ten
2249,Zambia,ZMB,2016,21063989683.0,0.571,16363449,0,No medals,Medium,Not top ten
2250,Zimbabwe,ZWE,1992,6751472200.0,0.467,10900511,0,No medals,Low,Not top ten
2251,Zimbabwe,ZWE,1994,6890675000.0,0.46,11261752,0,No medals,Low,Not top ten
2252,Zimbabwe,ZWE,1996,8553146600.0,0.453,11541215,0,No medals,Low,Not top ten
2253,Zimbabwe,ZWE,1998,6401968200.0,0.442,11747079,0,No medals,Low,Not top ten
2254,Zimbabwe,ZWE,2000,6689957600.0,0.43,11881482,0,No medals,Low,Not top ten
2255,Zimbabwe,ZWE,2002,6342116400.0,0.423,11954293,0,No medals,Low,Not top ten
2256,Zimbabwe,ZWE,2004,5805598400.0,0.411,12019911,3,1-25,Low,Not top ten
2257,Zimbabwe,ZWE,2006,5443896500.0,0.414,12155496,0,No medals,Low,Not top ten
2258,Zimbabwe,ZWE,2008,4415702800.0,0.422,12379553,4,1-25,Low,Not top ten
